,id,route_id,airline_id,departure_date,price,created_at
124,8f189159-ac7e-435a-aee6-120e4e0fd3b3,8dc99465-1d7f-4bab-87d0-43263d95f675,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-24,5973,2025-08-30T06:06:44.000408+00:00
125,52421d28-c35c-4e67-ba83-f89d112b6263,8dc99465-1d7f-4bab-87d0-43263d95f675,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-26,8812,2025-08-30T06:06:44.196307+00:00
126,d72ba9fa-9b55-4518-a99a-d965ad659c68,8dc99465-1d7f-4bab-87d0-43263d95f675,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-28,8392,2025-08-30T06:06:44.405955+00:00
127,b941930a-7af5-4fcc-a298-0fd1d4d02be8,8dc99465-1d7f-4bab-87d0-43263d95f675,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-30,5973,2025-08-30T06:06:44.614642+00:00
128,f4294b29-b577-4c46-b2ca-092fc93ee9bc,f95680ab-0056-4d17-b6bf-312b5b51e017,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-11,4226,2025-10-24T04:47:59.602898+00:00
129,a79834d2-12f2-4c59-bbb6-8bd760bd0c0f,f95680ab-0056-4d17-b6bf-312b5b51e017,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-24,4844,2025-10-24T04:48:19.113263+00:00
130,ff29c49c-beb0-4974-a1c8-f39f04d1590d,f95680ab-0056-4d17-b6bf-312b5b51e017,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-26,4694,2025-10-24T04:48:19.274292+00:00
131,96de6ae8-f9d1-4fd2-aede-50f0ba61c1dc,018826e7-9fff-464d-b3ab-3f98a4f66e53,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-24,5986,2025-10-24T04:48:26.798201+00:00
132,93812657-6984-4575-830f-5f8b7ace8d8b,018826e7-9fff-464d-b3ab-3f98a4f66e53,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-01,7876,2025-10-24T04:48:27.571667+00:00
133,176ac417-a787-4e4d-bd8a-7c371a8784cf,018826e7-9fff-464d-b3ab-3f98a4f66e53,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-30,7691,2025-10-24T04:48:37.705506+00:00
134,9faefac3-1ab5-4734-bdbb-4f11b4663114,1a13131b-9d3b-463a-9510-c5f147e7394b,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-25,8207,2025-10-24T04:48:41.90078+00:00
135,22c8cd51-456f-494b-8538-4fc734ca17ae,1a13131b-9d3b-463a-9510-c5f147e7394b,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-04,5593,2025-10-24T04:48:42.940326+00:00
136,24e13fe3-2293-490c-af06-7af1e09f8117,1a13131b-9d3b-463a-9510-c5f147e7394b,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-08,5756,2025-10-24T04:48:43.22681+00:00
137,6d997259-dee5-42ef-9b9b-d9ed5e9d3631,1a13131b-9d3b-463a-9510-c5f147e7394b,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-25,10497,2025-10-24T04:48:47.940762+00:00
138,b0c018e1-66eb-4048-beec-42419ac2ed93,d2e482af-cddf-493a-ba4a-151d68dab915,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-24,14956,2025-10-24T04:49:06.375912+00:00
139,c8d463cf-6cdf-4f60-b705-9b29d08b8cf1,45b9757b-26ec-4382-996d-cd15827092d0,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-28,11494,2025-10-24T04:49:18.567038+00:00
140,c1c7ed9b-e400-4e84-afdc-afd60deea9e4,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-09-03,6080,2025-08-30T06:07:02.989688+00:00
141,9b084333-2926-407f-99c7-b2dd2b3538a1,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-09-04,7340,2025-08-30T06:07:03.09809+00:00
142,8bc9fc02-6262-4893-a26a-114c15578aea,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-09-05,5791,2025-08-30T06:07:03.210641+00:00
143,70cf03f4-0b68-46e9-ab95-b506b1dd71cc,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-27,5483,2025-08-30T06:07:03.83171+00:00
144,c5150e09-0bb8-4d21-9abc-a13d001c6fe2,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-29,5483,2025-08-30T06:07:04.0344+00:00
145,50f5ffee-913c-4055-9609-bc9141656a56,7ca7acd0-4f97-47b7-aceb-4b2c72fc8114,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-30,5319,2025-08-30T06:07:05.850122+00:00
146,17b087ae-659e-4381-81be-285b83a3d342,7ca7acd0-4f97-47b7-aceb-4b2c72fc8114,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-09-01,5319,2025-08-30T06:07:06.073265+00:00
147,4ad66680-27cd-4f80-80e4-88f99d25c06e,7ca7acd0-4f97-47b7-aceb-4b2c72fc8114,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-09-03,5319,2025-08-30T06:07:06.320584+00:00
148,332a5123-e7f2-4b11-931e-cbfd5b72c2c1,7ca7acd0-4f97-47b7-aceb-4b2c72fc8114,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-09-05,6317,2025-08-30T06:07:06.585976+00:00
149,622ee9be-36dd-4dbb-b594-d6cfb090c66e,45b9757b-26ec-4382-996d-cd15827092d0,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-31,7915,2025-10-24T04:49:18.887701+00:00
150,3cfa480a-b322-4784-acf3-acf834751771,45b9757b-26ec-4382-996d-cd15827092d0,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-13,6083,2025-10-24T04:49:20.041707+00:00
151,5506acdf-a42a-4905-a786-5c35675ee5b6,4c86c598-d7f1-4ad1-8752-f787b957950d,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-25,7012,2025-10-24T04:49:25.754921+00:00
152,c61dc709-a851-4226-b236-a833a83f5c8f,4c86c598-d7f1-4ad1-8752-f787b957950d,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-27,7012,2025-10-24T04:49:25.933113+00:00
153,901cf055-2d75-4214-ad71-65d8e934a0a9,4c86c598-d7f1-4ad1-8752-f787b957950d,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-10,6848,2025-10-24T04:49:27.262713+00:00
154,c0d4f865-043c-44c9-a002-63670a08a173,4c86c598-d7f1-4ad1-8752-f787b957950d,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-12,7012,2025-10-24T04:49:27.466719+00:00
155,930e3e70-f54f-48ce-8936-f6435f1a1f44,4c86c598-d7f1-4ad1-8752-f787b957950d,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-14,7182,2025-10-24T04:49:27.669286+00:00
156,ca62db70-3d94-4d20-81f0-f7c2c85ed117,4c86c598-d7f1-4ad1-8752-f787b957950d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-24,7094,2025-10-24T04:49:29.793378+00:00
157,3062abc1-4e6a-4836-8dde-0d5716729203,1213a742-5121-4c1e-b2f8-6be2a05e31e2,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-24,5168,2025-10-24T04:49:32.233928+00:00
158,18178980-a047-4a8e-9fd6-5a780a0650ff,1213a742-5121-4c1e-b2f8-6be2a05e31e2,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-01,6121,2025-10-24T04:49:32.517335+00:00
159,bb4d9ca6-9d49-4e1d-9597-a3ec511ab898,1213a742-5121-4c1e-b2f8-6be2a05e31e2,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-11,5491,2025-10-24T04:49:32.884156+00:00
160,8f585b0b-ae27-4d13-be97-37ad4db3b5e3,248c6414-538b-41de-820c-e45a78dd2057,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-24,9663,2025-10-24T04:49:44.57618+00:00
161,93973985-8e00-4108-bf52-080ab1489566,248c6414-538b-41de-820c-e45a78dd2057,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-26,23973,2025-10-24T04:49:44.771886+00:00
162,bf0baa01-4bdc-4173-b68d-a1f481f46688,248c6414-538b-41de-820c-e45a78dd2057,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-28,16203,2025-10-24T04:49:44.975+00:00
163,6629d734-b28e-477e-8f59-4a540657aa3d,d273f27f-8909-49ed-844b-0c94907e6710,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-22,3649,2025-08-21T17:15:04.388923+00:00
164,c4bcfa1a-fe91-40ab-a87e-6cc06ddb7a32,d273f27f-8909-49ed-844b-0c94907e6710,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-24,3499,2025-08-21T17:15:04.786876+00:00
165,f712bb23-92f9-4c7e-96e7-5a434eb70ee6,248c6414-538b-41de-820c-e45a78dd2057,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-11,10494,2025-10-24T04:49:46.202424+00:00
166,4b979dfc-80b2-41b1-aa33-59ed22cc376a,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-23,5352,2025-08-21T17:26:11.555216+00:00
167,1946d864-92cb-470c-90e4-d75cf6bf11d5,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-24,8175,2025-08-21T17:26:12.070176+00:00
168,3bb1086d-d314-4117-838f-f08e065ea094,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-31,4549,2025-08-21T17:26:12.857083+00:00
169,cd0c4d75-e7c9-4a5b-9756-97b1c2e326a8,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-01,4749,2025-08-21T17:26:13.034656+00:00
170,e9500c7f-e87e-43f5-8902-b728ce9a0d38,248c6414-538b-41de-820c-e45a78dd2057,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-22,11324,2025-10-24T04:49:46.54349+00:00
171,f8d69006-873d-4bb4-9425-04079fa1486c,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-02,4749,2025-08-21T17:26:13.190663+00:00
172,85a36532-228f-4b0c-ba1b-d62a5cd1f45f,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-03,4749,2025-08-21T17:26:13.346743+00:00
173,5729be88-2e0c-45d6-82f2-82906979fd7a,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-04,4749,2025-08-21T17:26:13.509775+00:00
174,498f7bcf-0754-4bf6-98bf-32884c3c1ab9,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-05,4749,2025-08-21T17:26:13.676914+00:00
175,e7d3e8a7-9256-4e83-8c01-26a6f440b96b,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-06,4749,2025-08-21T17:26:13.883612+00:00
176,64f779a6-a74b-4674-8b21-93713a928088,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-07,4749,2025-08-21T17:26:14.055895+00:00
177,61a39037-36e2-4ab7-a040-f1e9989cdfcb,248c6414-538b-41de-820c-e45a78dd2057,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-27,5828,2025-10-24T04:49:59.215004+00:00
178,2768475c-df6a-42e1-98fc-4f195d5cd333,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-08,4749,2025-08-21T17:26:14.213634+00:00
179,15d7cdf6-47a8-4e59-8ecd-fbfbff42b741,248c6414-538b-41de-820c-e45a78dd2057,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-29,6273,2025-10-24T04:49:59.312704+00:00
180,f5d68c0d-64b5-463c-9a85-ae45ddcde6ff,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-09,4749,2025-08-21T17:26:14.398471+00:00
181,2c7fdb2b-7262-469b-8f90-fe711583f194,248c6414-538b-41de-820c-e45a78dd2057,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-10,6273,2025-10-24T04:50:00.238164+00:00
182,7ed0e876-58ba-4e8c-9a99-84b1f239f429,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-10,4749,2025-08-21T17:26:14.55438+00:00
183,8dc40d69-e3f5-4ba8-a956-b775198d2140,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-11,4749,2025-08-21T17:26:14.714192+00:00
184,98d6914e-d5e3-4f08-aeed-e05b73f6ac22,248c6414-538b-41de-820c-e45a78dd2057,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-14,6273,2025-10-24T04:50:00.49564+00:00
185,2ef77621-d104-4de5-810d-1e276cb0b7b6,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-12,4749,2025-08-21T17:26:14.871477+00:00
186,f79bb23b-1629-456c-81b6-fb013f2ffc7b,248c6414-538b-41de-820c-e45a78dd2057,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-24,6589,2025-10-24T04:50:00.891435+00:00
187,88b099d8-995e-4764-9719-6849deb842ec,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-13,4749,2025-08-21T17:26:15.025638+00:00
188,259a7686-7f52-44b0-b234-0e58aef338d0,0fda54ea-aed0-45b6-966e-ee23bee9bb89,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-25,13834,2025-10-24T04:50:05.658875+00:00
189,304b5f9a-b23e-4def-a156-fa19df950e3d,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-14,4749,2025-08-21T17:26:15.184799+00:00
190,3c20c561-0b47-45bc-819b-55f7df152918,0fda54ea-aed0-45b6-966e-ee23bee9bb89,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-27,17985,2025-10-24T04:50:05.803008+00:00
191,f13b8360-3db1-45ff-b570-5af69fbdb8c3,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-15,4749,2025-08-21T17:26:15.339389+00:00
192,87ba42cc-ab9b-4710-ab0a-bec575c9f741,0fda54ea-aed0-45b6-966e-ee23bee9bb89,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-30,9068,2025-10-24T04:50:06.068974+00:00
193,b66dbfbe-582f-4360-a1ee-d60be365b01d,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-16,4749,2025-08-21T17:26:15.493729+00:00
194,6d380ce2-4aac-41aa-bb47-a6ef4fa907a1,0fda54ea-aed0-45b6-966e-ee23bee9bb89,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-09,5486,2025-10-24T04:50:06.849729+00:00
195,328a4289-4224-4f05-8765-cce761743b69,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-17,4749,2025-08-21T17:26:15.645179+00:00
196,e2a0b5ba-90ce-42e1-9ba4-0e8c8c2e3d05,0fda54ea-aed0-45b6-966e-ee23bee9bb89,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-16,5986,2025-10-24T04:50:07.098649+00:00
197,b099d95d-376a-4091-bec3-a8f90cb85f42,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-18,4749,2025-08-21T17:26:15.795197+00:00
198,d80cfbf4-0731-4707-8f61-45e7ea597ede,0fda54ea-aed0-45b6-966e-ee23bee9bb89,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-25,14471,2025-10-24T04:50:12.221283+00:00
199,bdaff30c-319c-4d37-8c68-cc2c8bded7ec,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-19,4749,2025-08-21T17:26:15.956545+00:00
200,41669db6-4c9a-4404-8b03-142841c80c48,0fda54ea-aed0-45b6-966e-ee23bee9bb89,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-27,14471,2025-10-24T04:50:12.431485+00:00
201,a333375b-2e82-41a8-b823-d875500cd4b1,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-20,4749,2025-08-21T17:26:16.129741+00:00
202,a47f30b1-9eba-4958-9a69-1e5c0d427715,0fda54ea-aed0-45b6-966e-ee23bee9bb89,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-29,10953,2025-10-24T04:50:12.630017+00:00
203,5a467729-0429-4dcf-87d4-009f209de7e5,f9bdd1af-e54d-41bb-b0c1-b5ec8b932420,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-09-21,4749,2025-08-21T17:26:16.303321+00:00
204,9b65f371-3415-4213-b9f0-8bba15a31f5e,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-24,7285,2025-10-24T04:50:17.36131+00:00
205,1118842a-e447-431d-8a47-c6fc07818295,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-26,8764,2025-10-24T04:50:17.492538+00:00
206,5aa3093f-369e-40d2-b5f7-7bafab367c1b,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-28,8142,2025-10-24T04:50:17.722208+00:00
207,cf812460-0e73-46cb-855b-f745c0bdaa8d,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-24,6744,2025-10-24T04:50:19.474993+00:00
208,0a44a3de-26e9-4e03-9615-06a091b338cb,db09886d-1af6-4daa-81cb-c70ec0c36b4d,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-19,5998,2025-10-24T04:50:20.492996+00:00
209,88915649-dc3c-4a04-b6f1-2ac960cf0ff5,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-24,17451,2025-10-24T04:50:38.079991+00:00
210,1588d3a5-b409-40fe-ae23-a6bda11952ff,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-26,11151,2025-10-24T04:50:38.232143+00:00
211,c6e073ac-8154-47ad-8d0d-03bc6380cc99,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-28,8525,2025-10-24T04:50:38.436882+00:00
212,fbedf2c0-e191-4147-a299-49d431d7a707,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-10-30,7107,2025-10-24T04:50:38.648293+00:00
213,915ff62d-6289-424b-a83d-ed459dc2519c,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-22,9899,2025-08-21T17:26:20.013443+00:00
214,c3f4b02c-9b60-4b33-8289-7a8241e0b8dc,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-23,7957,2025-08-21T17:26:20.170973+00:00
215,fa84554b-9bd8-4345-9f1a-e8ccaecde47b,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-24,11737,2025-08-21T17:26:20.417466+00:00
216,7d7f49cc-600d-4cfc-922c-640530698172,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-25,7327,2025-08-21T17:26:20.62914+00:00
217,f7a63c42-2190-4be4-bc65-a6c109e32182,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-26,7145,2025-08-21T17:26:20.787029+00:00
218,7f5b5f78-6324-45df-8779-f7e7a4f6b543,db09886d-1af6-4daa-81cb-c70ec0c36b4d,4e9b1741-6fd4-47ef-ad87-3faff6bd6e40,2025-08-27,5499,2025-08-21T17:26:20.937104+00:00
219,3d954491-b3d1-4182-8bd9-a885b55bd06d,6446326c-4400-4274-804f-8c61e487b251,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-31,6743,2025-10-24T04:50:42.629093+00:00
220,73d9960a-e982-478e-a49f-be3608c64a5d,6446326c-4400-4274-804f-8c61e487b251,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-02,6743,2025-10-24T04:50:43.040922+00:00
221,eedf8625-46cf-4b97-b1ab-fd6f7aa0b522,6446326c-4400-4274-804f-8c61e487b251,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-04,6743,2025-10-24T04:50:43.1879+00:00
222,2b7d1ed0-8ecc-44f1-92df-1aea05820192,6446326c-4400-4274-804f-8c61e487b251,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-11-06,6743,2025-10-24T04:50:43.312847+00:00
223,0d36ce76-b008-4920-8953-407892b3087e,c96034fb-d762-460a-a5a8-48829c121c1c,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-24,6651,2025-10-24T04:50:50.028862+00:00
224,af4fd18d-78c3-4dd8-9449-552b11f8a9da,c96034fb-d762-460a-a5a8-48829c121c1c,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-25,8429,2025-10-24T04:50:51.196226+00:00
225,ff73d7a5-675c-4932-92fd-3a113d344314,c96034fb-d762-460a-a5a8-48829c121c1c,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-27,10109,2025-10-24T04:50:51.27784+00:00
226,dde9f8be-ef66-4076-ad64-dd16dc9a326a,3fd14c1f-3c99-4c36-9000-d2c278593f56,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-26,8528,2025-10-24T04:51:01.628544+00:00
227,c486ff1a-4a57-41de-b2d8-b6f12578d077,3fd14c1f-3c99-4c36-9000-d2c278593f56,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-28,7268,2025-10-24T04:51:01.888468+00:00
228,29e4cba9-995a-46e9-9f6e-c78c66eb1b16,3fd14c1f-3c99-4c36-9000-d2c278593f56,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-05,4985,2025-10-24T04:51:02.712734+00:00
229,d84cfeda-69c5-410e-b35d-734dab8847ea,3fd14c1f-3c99-4c36-9000-d2c278593f56,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-11-09,5775,2025-10-24T04:51:03.062067+00:00
230,3727e7bb-f8d8-4890-a7d4-821113bfb2b9,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-22,8024,2025-08-21T17:26:25.262184+00:00
231,0e273347-29ab-4ac6-8ed9-72fe4ae2d43d,3fd14c1f-3c99-4c36-9000-d2c278593f56,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-10-26,7330,2025-10-24T04:51:04.32446+00:00
232,7332f5eb-8217-47b2-9339-02d37f5a095f,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-23,6645,2025-08-21T17:26:25.416847+00:00
233,a7134fa9-8786-4d9e-8d93-12ac3367813b,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-24,8248,2025-08-21T17:26:25.571198+00:00
234,ebcff9e6-befb-4416-ba87-3ca2bf2677e9,1cbf0f58-1cba-46d8-8eec-f9c0ec5acd1f,250e4577-2302-4f49-b806-11b574d83214,2025-10-26,8149,2025-10-25T18:47:22.182629+00:00
235,06e5a2bb-0ce7-4b40-bb5f-c220a78e8d2a,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-25,5143,2025-08-21T17:26:25.732315+00:00
236,873ed88d-f392-4b17-b975-7010e3604fe7,1cbf0f58-1cba-46d8-8eec-f9c0ec5acd1f,250e4577-2302-4f49-b806-11b574d83214,2025-11-16,5811,2025-10-25T18:47:22.531611+00:00
237,89cd2290-84df-44b7-b37b-18d9cb72101b,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-26,5143,2025-08-21T17:26:25.947354+00:00
238,7bea7fe7-af0d-46b3-8b80-8514bd77cf1e,81cb3285-717e-457e-adf7-839e1c2a7fee,250e4577-2302-4f49-b806-11b574d83214,2025-10-31,4853,2025-10-25T18:47:22.609215+00:00
239,70fdee8a-3af4-4972-bee7-b3d1be4a2053,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-27,5143,2025-08-21T17:26:26.170047+00:00
240,9a5d8965-45e5-4be0-9b28-f790e0e3cad6,81cb3285-717e-457e-adf7-839e1c2a7fee,250e4577-2302-4f49-b806-11b574d83214,2025-11-26,3499,2025-10-25T18:47:22.74322+00:00
241,ba1dea9d-98ef-424a-8912-51e1ccbed16f,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-28,5143,2025-08-21T17:26:26.314111+00:00
242,42fa9e00-1153-492c-bfa7-483663de8a04,81cb3285-717e-457e-adf7-839e1c2a7fee,df66ebda-424a-4644-92e9-8ff34e3be56d,2025-10-28,4349,2025-10-25T18:47:24.479672+00:00
243,a202c036-5377-4b96-9c25-12d46a84778b,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-29,6533,2025-08-21T17:26:26.462928+00:00
244,c0bf09cc-108f-4d17-9f04-793e6f4688d8,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-30,5705,2025-08-21T17:26:26.615727+00:00
245,4ecae03d-4207-40f2-90f6-223e0d8dc0e4,db09886d-1af6-4daa-81cb-c70ec0c36b4d,ae06a7d9-3a3c-4886-bbb2-61c275650128,2025-08-31,7193,2025-08-21T17:26:26.768637+00:00
